venue_id,name,address,city,country,capacity,latitude,longitude
6229,Gorings Mead,Brighton Road,"Horsham, West Sussex",England,1500,50.9181795,-0.2418781
18689,Hythe Garage Stadium,Claypits Lane,Dibden,England,1000,50.8646921,-1.4287219
21992,The Silver Street Stadium,"Silver Street, Irlam","Salford, Greater Manchester",England,500,53.4539438,-2.4135788
11773,K Sports,"Station Road, Ditton","Aylesford, Kent",England,1000,51.2995146,0.4568246
11774,The AJN Stadium,Bristol Road,"Keynsham, Somerset",England,3001,51.4179912,-2.5011172
11775,Walmer Road,Walmer Road,"Kirkley, Suffolk",England,1500,52.4577856,1.7296785
11776,Redding Way,,"Knaphill, Surrey",England,1000,51.3106785,-0.6252991
21993,The Hummel Stadium,3 Manse Lane,Knaresborough,England,1000,54.0038603,-1.4490066
11778,Culver Road,Culver Road,"Lancing, West Sussex",England,2000,50.8289044,-0.3225312
11779,Hamilton Park,Sandhills Avenue,"Leicester, Leicestershire",England,1000,52.66372,-1.0718708
12135,The Greene King Stadium (De Montfort Park),Leicester Road,"Hinckley, Leicestershire",England,4329,52.5490575,-1.3589732
21994,Freed Veneers Community Stadium,Lake Street,"Leighton Buzzard, Bedfordshire",England,2800,51.9160569,-0.6601135
19238,The LORDS Builders Merchants Stadium,"Pancake Lane, Leverstock Green","Hemel Hempstead, Hertfordshire",England,1500,51.7480137,-0.4269824
18820,Trade Tyre Community Stadium,Brownsfield Road,Lichfield,England,1000,52.6907277,-1.8158851
6232,Litherland Sports Park,Bootle,Liverpool,England,1000,53.4506931,-2.9948834
19853,Little Common Recreation Ground,Channel View Road,Bexhill,England,1000,50.848497,0.4393447
11967,Clayborn Stadium,Quaker Lane,"Cleckheaton, West Yorkshire",England,2200,53.7190052,-1.7169066
11782,Cotlandswick Playing Fields,North Orbital Road,"London Colney, Hertfordshire",England,1000,51.7316145,-0.299298
11783,Grange Park,Station Road,"Long Eaton, Derbyshire",England,1500,52.8981772,-1.259256
11784,Stoneylands,New Rd,"Long Melford, Sudbury, Suffolk",England,1000,52.0746684,0.7126439
11785,Saw Mills End,Corinium Avenue,Gloucester,England,500,51.8660484,-2.1977105
21995,Inglewhite Road,Inglewhite Road,"Longridge, Lancashire",England,1000,53.8356711,-2.6086963
11786,Martyn Grove,North Dane Way,"Chatham, Kent",England,2000,51.3628379,0.5475551
11120,Loughborough University Football Stadium,Loughborough University Road,"Loughborough, Leicestershire",England,2500,52.763845,-1.2372582
12137,Anfield Sports Community Centre,"132 Lower Breck Road, Anfield",Liverpool,England,1000,53.4273065,-2.9497983
18821,Loxwood Sports Association,Sports Pavilion Plaistow Road,"Loxwood, West Sussex",England,1000,51.0626054,-0.5184272
11788,Dunley Way,Dunley Way,"Lutterworth, Leicestershire",England,1000,52.4645692,-1.2020934
11789,Lydney Recreation Ground,Swan Rd,Lydney,England,1000,51.7250813,-2.5307717
11790,The Sports Ground,Stourbridge Road,"Lye, West Midlands",England,1000,52.4583968,-2.1185351
11791,Lymington Sports Ground,Southampton Road,"Lymington, Hampshire",England,1000,50.7683029,-1.5527068
21338,The Flying Monk Ground,Poole Road,"Malmesbury, Wiltshire",England,1000,51.5906127,-2.1017182
11792,Muglet Lane,Muglet Lane,"Maltby, South Yorkshire",England,2150,53.4215684,-1.1960192
12174,HD Anywhere Stadium,Langland Avenue,"Malvern, Worcestershire",England,4000,52.116597,-2.3054937
12175,GER Sports Ground,10 Robingoodfellow&apos;s Lane,"March, Cambridgeshire",England,1000,52.5559993,0.0864475
12138,Sign Right Park,Burton Road,"Melton Mowbray, Leicestershire",England,1000,52.7610941,-0.8840912
6234,Mildenhall Town Football Club Stadium,Recreation Way,"Mildenhall, Suffolk",England,2000,52.3428231,0.5124012
6235,The Herds Renault Stadium,Walton Road,"West Molesey, Surrey",England,4000,51.4030357,-0.3689512
12176,Mulberry Park,"New Village Hall, The Common","Mulbarton, Norfolk",England,1000,52.5612862,1.2381592
11793,Sam Smith's Park,"37 Cherrywood, Walkergate","Newcastle upon Tyne, Tyne and Wear",England,2000,,
11794,Trafalgar Ground,Fort Road,Newhaven,England,3000,50.789598,0.0516227
11795,Cricket Field Road,Cricket Field Road,"Newmarket, Suffolk",England,2750,52.2396396,0.4125684
11796,Willen Road,Willen Road,"Newport Pagnell, Buckinghamshire",England,500,52.0802414,-0.7215011
20312,Securicorp Stadium,Moore Lane,"Newton Aycliffe, County Durham",England,1000,54.617222,-1.5584036
6236,Berkeley Fields,"Berkeley Avenue, Greenford, Ealing",London,England,2000,52.7147906,-2.7780196
11798,Daren Persson Stadium,West Percy Road,"North Shields, Tyne and Wear",England,1000,55.0061359,-1.458323
12692,The Calvert Stadium,Ainderby Road,"Northallerton, North Yorkshire",England,1500,38.9925099,-76.9466116
11800,Old Northamptonians Private Sports Ground,111 Ardington Road,"Northampton, Northamptonshire",England,1000,52.2458325,-0.8699886
6237,Plantation Park,"Plantation Road, Biofield",Norwich,England,3000,52.6290984,1.2819859
21339,Riverside Pavilion,Braunstone Lane East 40,"Leicester, Leicestershire",England,1000,52.6115963,-1.163763
11802,Lew Hill Memorial Ground,"Combe Hay Lane, Odd Down","Bath, Somerset",England,1160,51.3536627,-2.3824301
11803,The Boundary Stadium,"Altham Way, South Oxhey","Watford, Hertfordshire",England,2000,51.619276,-0.3832735
6238,Ruby Civil Arena,Well Street,"Padiham, Lancashire",England,1688,53.8015159,-2.3214023
11804,Nyetimber Lane,Nyetimber Lane,"Pagham, West Sussex",England,1500,50.7790129,-0.7291871
18970,Centenary Park,Piddinghoe Avenue,"Peacehaven, East Sussex",England,1500,50.7886084,0.0087587
21996,Parker Roofing Memorial Ground,"Church View Road, Penistone","Barnsley, South Yorkshire",England,1000,53.5244856,-1.625648
21997,The Frenchfield Stadium,Frenchfield Park,Penrith,England,1000,,
11807,Branch Bros Stadium,"Chestnut Avenue, Dogsthorpe","Peterborough, Cambridgeshire",England,1500,52.5935338,-0.2260794
11968,Manadon Sports Hub,"St. Peters Road, Manadon","Plymouth, Devon",England,1000,50.4083202,-4.148576
18822,The Camp & Satherley Stadium,Grove Road,"Portland, Dorset",England,1000,50.5514431,-2.4289497
11809,The Hollow,,"Potton, Bedfordshire",England,1000,52.1231738,-0.2171236
11810,Elite Venue,Dunkirk Close,"Gravesend, Kent",England,1000,51.4168387,0.3770153
11811,Farley Way Stadium,Farley Way,"Quorn, Leicestershire",England,1400,52.7494912,-1.1776702
11812,Townsend Meadow,Hampton Road,"Warwick, Warwickshire",England,2000,52.2770826,-1.5985409
11813,Prince George's Fields,"Grand Drive, Raynes Park, Merton",London,England,1500,51.4038379,-0.2292465
11814,Rivermoor Stadium,Scours Lane,"Reading, Berkshire",England,2162,51.4656031,-1.0139857
6241,Oakside Stadium,"Station Road, Barkingside","Ilford, Essex",England,3000,51.5868709,0.0879691
6242,Kiln Brow,,"Redhill, Surrey",England,1500,51.2404691,-0.1682816
11815,Oaklands Park Stadium,Gloucester Road,"Almondsbury, South Gloucestershire",England,1000,51.5461785,-2.5676052
11817,Sergeants Lawn,Desborough Road,"Rothwell, Northamptonshire",England,1000,52.4259892,-0.8081334
11818,Gerrard Buxton Sports Ground,Rylands Way,"Royal Wootton Bassett, Wiltshire",England,2000,51.5446964,-1.8954122
6243,Butlin Road,Butlin Road,"Rugby, Warwikshire",England,6000,52.3738002,-1.2390453
6244,Viridor Community Stadium,Sandy Lane,"Runcorn, Cheshire",England,1530,53.3270084,-2.754141
12177,The Jockey Stadium,Nellington Road,Rusthall,England,1000,51.1365309,0.2235286
21340,The Hive Arena,Gorsey Lane,"Warrington, Cheshire",England,1000,53.4005699,-2.577357
11819,Catons Lane,1 Catons Lane,"Saffron Walden, Essex",England,2000,52.0268438,0.2420334
12139,Kimberley Stadium,Callington Road,"Saltash, Cornwall",England,1000,50.4122217,-4.2296369
11820,Hill Park,"Hill Park, Coombe Vale","Brighton, East Sussex",England,1000,50.8355331,-0.1237878
18823,Crofters End Stadium,Crofters End,"Sawbridgeworth, Hertfordshire",England,1500,51.8178773,0.1463425
21341,The Alexandra Steakhouse Stadium,Byron Terrace,"Seaham, County Durham",England,500,54.8443396,-1.3677391
18824,Mansfield Road,Mansfield Road,Selston,England,1000,53.0606169,-1.2799905
11824,Cockrams Ground,Coppice Street,"Shaftesbury, Dorset",England,1000,51.0059498,-2.1903722
18971,Eastwood Leisure Centre,"247A Albert Drive, Sheerwater","Woking, Surrey",England,1000,51.3346991,-0.5238744
12693,The Total Power Stadium,"Holm Place, Minster on Sea",Sheerness,England,1450,,
6246,The Dovecote,Butthole Lane,"Shepshed, Leicestershire",England,2500,52.7738783,-1.286488
11826,The Playing Fields,Old Wells Road,"Shepton Mallet, Somerset",England,2500,51.187914,-2.5610615
12178,Debdale Park,Mallard Court,"Mansfield Woodhouse, Nottinghamshire",England,1000,53.1613555,-1.2027361
21998,J Denham Metals Stadium,Dean Street,"Shildon, County Durham",England,4700,54.6336239,-1.649405
6247,Middle Road,Middle Road,"Shoreham-by-Sea, West Sussex",England,1500,50.8365211,-0.2619688
6248,The Meadowbank Ground,"Shortwood Road, Shortwood","Nailsworth, Gloucestershire",England,2000,51.6921891,-2.2394867
11828,The Recreation Ground,,"Shrivenham, Oxfordshire",England,1000,51.5979927,-1.6608617
11829,The Asda Foundation Stadium,Keighley Road,"Silsden, Keighley, West Yorkshire",England,2300,53.9098307,-1.9390786
6249,JMO Sports Park,Liverpool Road,"Skelmersdale, Lancashire",England,1000,53.5469627,-2.8085307
11830,Eslaforde Park,Boston Road,"Sleaford, Lincolnshire",England,1000,52.9970285,-0.4068645
11831,The Arena Stadium,Northumberland Crescent,"Southend-on-Sea, Essex",England,6000,51.5339609,0.736319
11832,Spelthorne Sports Club,"296 Staines Road West, Ashford Common","Ashford, Middlesex",England,1000,51.4205841,-0.4295417
11833,Mile End Stadium,"190 Burdett Road, Tower Hamlets",London,England,2000,51.5190214,-0.0334207
19239,Guardian Warehousing Arena,Noose Lane,"Willenhall, West Midlands",England,3660,52.5873043,-2.071813
6250,The Brian Addison Stadium,"School Road, Squires Gate","Blackpool, Lancashire",England,2000,,
21342,Poltair Park,73 Trevarthian Road,"St Austell, Cornwall",England,6000,50.3421191,-4.7868737
11835,The Recreation Ground,,"Stanstead Abbotts, Hertfordshire",England,1000,51.7848499,-0.0026217
11836,Hargrave Park Stadium,,"Stansted Mountfitchet, Essex",England,2000,51.9027838,0.1998025
11837,The Hawthorns,"New Farm Road, Stanway","Colchester, Essex",England,567,51.8858441,0.8418764
11838,Inkersall Road,Inkersall Road,"Staveley, Derbyshire",England,5000,53.2546939,-1.3672393
11839,Steyning Town Community Football Club,Shooting Field,"Steyning, West Sussex",England,1000,50.8913582,-0.3261813
11840,The Map Group UK Stadium,Bishopton Road West,Stockton-on-Tees,England,1800,54.571212,-1.3473565
18865,The JSJ Stadium,"New Roker Park, Arlesey Rd",Stotfold,England,1000,,
6251,Walshes Meadow,Harrold Davies Drive,"Stourport-on-Severn, Worcestershire",England,2000,52.3355397,-2.2844604
12180,Greens Meadow Ground,Bury Road,"Stowmarket, Suffolk",England,1000,52.2004854,0.9839286
6252,The Tannery Ground,Middle Brooks Street,"Street, Somerset",England,1000,51.1131405,-2.7441576
18825,Sunderland LGV Park,"Beechbrooke, Ryhope",Sunderland,England,1500,54.8670192,-1.3666565
11842,Ryhope Recreation Park,Ryhope Recreation Park,Sunderland,England,1000,,
21999,Lower Road,Lower Road,"Hextable, Kent",England,1000,51.4128434,0.1902778
11843,Shoemakers Lane,Shoemakers Lane,"Swaffham, Norfolk",England,1000,52.644923,0.6834925
11844,Barlow's Park,Silchester Road,"Tadley, Hampshire",England,1000,51.3570544,-1.1433783
22000,Full Vision Stadium,Station Road,"Takeley, Essex",England,2000,51.8653216,0.2666415
11846,Langsford Park,,"Tavistock, Devon",England,2000,50.5496154,-4.1446358
22001,Meridian Stadium at Dennyfield,Ainsbury Avenue,"Thackley, West Yorkshire",England,3000,53.8494705,-1.7329801
11848,Mundford Road,Mundford Road,"Thetford, Norfolk",England,1500,52.5100622,0.6569231
11849,Teesdale Park,Acklam Road,"Thornaby-on-Tees, North Yorkshire",England,5000,54.552763,-1.2819426
12181,Mundy Playing Fields,Kington Lane,"Thornbury, South Gloucestershire",England,1000,51.6076561,-2.5428295
6253,The Beeches,Packwood Road,"Tividale, West Midlands",England,3000,52.5107716,-2.0512006
20886,The Michael Anthony Stadium,Cow Lane,"Tring, Hertfordshire",England,2000,51.7963837,-0.641448
11851,Glevum Park,Lower Tuffley Lane,"Gloucester, Gloucestershire",England,1000,51.8371211,-2.2616038
11852,Culverden Stadium,Culverden Down,Royal Tunbridge Wells,England,3750,51.1422293,0.2531698
11853,The Oaks,Framfield,"Uckfield, East Sussex",England,1000,50.9637774,0.1408459
19855,HMS Temeraire Sports Ground,"St George&apos;s Road, Portsmouth",Portsmouth,England,1000,50.8476615,-1.065116
12183,Withdean Stadium,"Withdean Road, Withdean","Brighton, East Sussex",England,8850,50.8521518,-0.1593261
12184,The vanEupen Arena,"Rivacre Road, Hooton","Ellesmere Port, Cheshire",England,2500,53.3022103,-2.9465441
11854,Stag Meadow,St. Leonards Road,"Windsor, Berkshire",England,4500,51.4694946,-0.6229496
11855,Oak Park,Coppice Road,"Walsall Wood, West Midlands",England,1500,52.6322981,-1.9294669
11856,Sumner Road,Sumner Road,"Walsham-le-Willows, Suffolk",England,1000,51.3828754,-0.1078559
11857,Wadham Lodge Stadium,"Kitchener Road, Walthamstow",London,England,4000,51.5986278,-0.0121276
6256,Dog & Duck Ground,London Road,"Wellingborough, Northamptonshire",England,2500,52.2918977,-0.6834238
20354,The Playing Field Wellington,12 Courtland Road,"Wellington, Somerset",England,1500,50.9791357,-3.2327902
11859,Vale Farm Stadium,"Watford Road, Wembley",London,England,3348,51.5778413,-0.3261181
22002,The Northern Metal Recycling Stadium,Darlington Road,"West Auckland, County Durham",England,6728,54.6300053,-1.717246
18866,Step Places Stadium,"Brookburn Road, Chorlton-cum-Hardy",Manchester,England,1000,53.4356867,-2.2815153
11861,Meadow Lane,Meadow Lane,"Westbury, Wiltshire",England,1000,51.2645715,-2.1870403
11862,The Glebe Ground,Rose Avenue,"Whickham, Tyne and Wear",England,2000,54.944439,-1.6788909
11863,KMJ Mortgages Stadium,Black Park Road,"Whitchurch, Shropshire",England,1000,52.9820647,-2.6538242
11864,Hillheads Park,,"Whitley Bay, Tyne and Wear",England,4500,55.0347273,-1.4546377
11865,King George V Playing Field,Old Norwich Road,"Ipswich, Suffolk",England,1000,52.0833053,1.1239346
6258,Barton Stadium,Kingsway,"Winsford, Cheshire",England,7000,53.1934392,-2.5128749
21343,Elmfields Gate,Elmfields Gate,"Winslow, Buckinghamshire",England,2000,51.9446984,-0.8788003
19856,MKM Stadium,West Street,"Winterton, Lincolnshire",England,3000,53.6559029,-0.5969901
12185,Brinsford Lane,"Brinsford Lane, Coven Heath",Wolverhampton,England,1000,52.6446981,-2.1227354
11866,Notcutts Park,Fynn Road,"Woodbridge, Suffolk",England,1500,52.0866001,1.2932298
22003,Ashton Playing Fields,"598 Chigwell Road, Woodford Bridge","Woodford Green, Greater London",England,1000,51.6073283,0.0503267
11867,Claines Lane,Claines Lane,"Worcester, Worcestershire",England,1000,52.2274646,-2.2186102
6259,Trafford Park,Skinners Lane,"Wroxham, Norfolk",England,2000,52.6997439,1.3909543
11868,The Bracken Edge,Bracken Edge,"Leeds, West Yorkshire",England,1550,53.8221804,-1.5193392
19846,The Citadel,"Bransby Rise, Newlands","Farsley, West Yorkshire",England,3900,53.8092369,-1.6649092
10665,Liberty Way,Liberty Way,"Nuneaton, Warwickshire",England,6250,52.5196095,-1.4452573
11119,Swansea City FC Youth Academy Training Centre,"Beaufort Road, Plasmarl",Swansea,England,1000,,
7732,The County Ground (Lancashire FA HQ),Thurston Road,"Leyland, Lancashire",England,4000,53.694524,-2.6942007
2694,Haig Avenue,Haig Avenue,"Southport, Merseyside",England,6008,53.6381177,-2.978788
7733,Holmes Park,"Dog and Gun Lane, Whetstone","Leicester, Leicestershire",England,1030,53.721392,-1.9453083
11117,Lotus Training Center,Hethersett Lane,"Colney, Norfolk",England,1000,52.6221592,1.2153608
7735,Clayton Wood Training Ground,"Rosetree Avenue, Trent Vale","Stoke-on-Trent, Staffordshire",England,1000,,
7737,Palm Training Ground,"430 Birmingham Road, Great Barr","Walsall, West Midlands",England,1000,52.5711031,-1.95604
12140,The Welfare Ground,Off Upper Lane,"Emley, West Yorkshire",England,2330,,
12186,The Lancer Scott Stadium,West Town Road,"Backwell, Somerset",England,1000,51.4101562,-2.7459067
7738,Haywood Way,Haywood Way,"Aylesbury, Buckinghamshire",England,1300,51.8299502,-0.8420561
7739,Priory Park,,,England,3000,52.5718973,1.1104829
21344,Silkmore Lane Sports Ground,Silkmore Lane,"Brocton, Staffordshire",England,1500,52.7902169,-2.0981277
7740,Leslie Fields,Springfield Road,"Burnham-on-Crouch, Essex",England,2000,51.6336207,0.8053232
22004,Emplas Commercial North Stadium,Andrew Street,"Chadderton, Greater Manchester",England,1500,53.5466951,-2.1435855
11869,Compton Park,,"Cogenhoe, Northamptonshire",England,5000,52.2357435,-0.79173
12187,Sir Tom Cowie Millfield Ground,West Road,"Crook, County Durham",England,1500,54.7122632,-1.7559084
7741,Esh Group Stadium,,,England,3000,52.5310214,-1.2649062
7742,Weycourt Meadow,"Wey Court, Meadrow","Godalming, Surrey",England,3000,,
22005,Fruehauf Stadium,Harrowby Lane,Grantham,England,1500,52.9199831,-0.6289907
18974,Grounsell Park,,Newcastle upon Tyne,England,2000,54.9738474,-1.6131572
22006,Crown Skip Hire Stadium,Kirkby Road,"Barwell, Leicestershire",England,2500,52.5750587,-1.3453777
12188,Oakley Road,"Oakley Road, Borough of Greenwich",London,England,1000,51.5429062,-0.0869094
12189,Summerleaze Village Ground,35 North Town Moor,"Maidenhead, Berkshire",England,1000,51.5350011,-0.7200846
21346,GBS Stadium,"Humber Doucy Lane, Rushmere","Ipswich, Suffolk",England,1000,52.0695638,1.1988062
12190,The Sportsfield,St Floras Road,"Littlehampton, West Sussex",England,1500,55.7689618,-4.0725677
12191,Station Road,Station Road,"Long Buckby, Northamptonshire",England,2000,52.2997546,-1.0831063
20888,Potash Lane Ground,Potash Lane,"Milton Heights, Oxfordshire",England,1000,51.6209766,-1.3038918
7743,Church Lane,Church Lane,"New Mills, Derbyshire",England,1400,53.3664061,-1.993912
22007,Fawcetts Field Sports Ground,Christchurch Road,"New Milton, Hampshire",England,1500,50.7473863,-1.6633889
7744,WareHouse Systems Stadium,Dimple Wells,"Ossett, West Yorkshire",England,3000,53.6745845,-1.5801444
5529,The Stade France Ingfield,Prospect Road,"Ossett, West Yorkshire",England,2000,53.6794694,-1.5769559
22008,Parkgate Sports & Social Club,"Green Lane, Rawmarsh","Rotherham, South Yorkshire",England,1000,53.4604221,-1.3360963
20135,The Southdowns Builders Stadium,Love Lane,"Petersfield, Hampshire",England,3000,51.0074205,-0.9311735
7746,Welfare Ground,Kirklington Road,"Rainworth, Nottinghamshire",England,2000,53.1205545,-1.101156
7747,Cannon Park,,,England,2000,52.3858979,-1.5498721
12192,Windsor Playing Fields,Horsenden Lane,"Princes Risborough, Buckinghamshire",England,1500,51.7172142,-0.8471621
20889,The GMS Windows Arena,,"Sherborne, Dorset",England,1150,50.950265,-2.5179235
21348,Langwith Road Ground,Langwith Road,"Shirebrook, Derbyshire",England,1000,53.2058261,-1.2071022
22009,O'Riordan Bond Stadium,"Talavera Way, Moulton Park","Northampton, Northamptonshire",England,1000,52.273279,-0.8630336
7748,Thurrock Hotel,"Ship Lane, Grays","Thurrock, Essex",England,3500,51.48875,0.2653543
7749,Tipton Sports Academy,,,England,1500,52.5452985,-2.0525993
18976,West Clewes,North Rd,Midsomer Norton,England,2400,51.2883509,-2.4830018
21350,Wincanton Sports Ground,,Wincanton,England,1000,51.0477973,-2.4031973
20890,The Exclusive Networks Stadium,Anstey Park,"Alton, Hampshire",England,1500,51.1601237,-0.9638479
12194,Ribbesford Meadows,B4194,"Bewdley, Worcestershire",England,200,52.3729713,-2.3127417
7750,Kirklands Stadium,"St. Peters Road, Rock Ferry","Birkenhead, Merseyside",England,1500,,
12195,Southbank,Lacock Road,"Corsham, Wiltshire",England,1200,51.4309529,-2.1693721
7751,The Keith Tuckey Stadium,,,England,3000,52.5310214,-1.2649062
21351,The Brian Whitehead Sports Ground,Wick,"Downton, Wiltshire",England,2000,50.9922811,-1.7601266
12196,Marlborough Park,Marlborough Way,"Ilfracombe, Devonshire",England,1000,51.2024603,-4.1167116
7752,Norton Cricket Club & Miners Welfare Institute,"Community Drive, Smallthorne",Stoke-on-Trent,England,2000,53.0503171,-2.1720704
7753,Nene Park,,,England,6441,52.5705572,-0.2693141
18977,The Beehive,Abbeyfields Drive,"Studley, Warwickshire",England,1500,51.5200322,-0.1572992
18978,The Mill,Mill Lane,"Torpoint, Cornwall",England,1500,50.3738438,-4.206035
22010,Blackstones Sports & Social Club,Lincoln Road,"Stamford, Lincolnshire",England,2000,52.6609407,-0.4693558
12197,Bremhill View,Bremhill View,"Calne, Wiltshire",England,2500,51.4461567,-2.0106114
21352,The Ground Up Solutions Stadium,"Park Road, Cheadle","Stockport, Greater Mancheste",England,2000,53.3939405,-2.2052214
22011,Beatrice Avenue,Beatrice Avenue,"East Cowes, Isle of Wight",England,1000,50.7484742,-1.2797846
8594,Coronation Park,Chewton Street,"Eastwood, Nottinghamshire",England,2500,53.0104025,-1.2994271
21353,RM Stadium,Aerial Way,"Hucknall, Nottinghamshire",England,1000,53.0261585,-1.2148231
18979,Rowley Lane,"Rowley Lane, Arkley, Barnet",London,England,1500,51.6546783,-0.2497217
20892,Aitchison Playing Field,Castle Rd,Oldland Common,England,1000,51.4401236,-2.4686808
20893,Blaise Park,,"St Blazey, Cornwall",England,3500,50.3630055,-4.7156518
18980,Ironworks Road,Ironworks Road,"Tow Law, County Durham",England,3000,54.7449367,-1.8212752
7757,Belle Vue,Doncaster Road,"Wakefield, West Yorkshire",England,12600,53.6699011,-1.4793142
7758,Byfield Road,,,England,3000,52.2510141,-0.1144684
7759,Crilly Park,Spa Road,"Atherton, Lancashire",England,1500,53.5310659,-2.4839095
20894,The Birtley Sports Complex,Durham Road,"Birtley, Tyne and Wear",England,380,54.896151,-1.5777049
22012,Kalkut’s Community Stadium,"Oxford Street, Rossington","Doncaster, South Yorkshire",England,1290,53.4797528,-1.0749688
20895,The Acoustafoam Stadium,Coppice Green Lane,"Shifnal, Shropshire",England,1500,52.6721127,-2.3618734
5486,Larges Lane,Larges Lane,"Bracknell, Berkshire",England,2500,51.4144495,-0.7437807
7760,Neil Rourke Memorial Stadium,,,England,2000,53.4308649,-2.1035838
7761,The Portway Stadium,,,England,3000,52.5310214,-1.2649062
7762,The Orchard,,,England,2100,52.177577,0.0963979
11870,The Recreation Ground Alfold,Dunsfold Road,"Cranleigh, Surrey",England,1000,51.1379748,-0.5306453
12200,Kellaway Park,Clodgey Lane,"Helston, Cornwall",England,1000,50.092537,-5.2632372
12201,Memorial Ground Little Oakley,Harwich Road,"Little Oakley, Essex",England,1000,51.9183497,1.2285236
12202,Jenkins Park,Mill Road,"Millbrook, Cornwall",England,1000,,
22014,Altrincham Road,"Hollyhedge Park Footpath, Wythenshawe","Manchester, Cheshire",England,1000,53.397113,-2.2599509
11872,The Coppice,"Tythe Barn Lane, Shirley","Solihull, West Midlands",England,2000,52.3906694,-1.8463449
21354,Hillcrest Avenue,"Hillcrest Avenue, High Ercal","Dudley, West Midlands",England,2000,52.4661726,-2.0899211
10731,Blue Flames Ground (Northumberland FA),"Whitley Road, Benton","North Tyneside, Tyne and Wear",England,1000,55.0207298,-1.5390663
21458,Blackburn Rovers Training Centre,Gleneagles Drive,"Brockhall Village, Lancashire",England,1000,53.826918,-2.4621038
21459,Burnley FC Training Centre,"Stockbridge Drive, Ightenhill","Burnley, Lancashire",England,1500,53.8000211,-2.3008153
21460,Moor Farm Training Centre,"Morley Road, Oakwood","Derby, Derbyshire",England,1000,52.9387986,-1.4227585
21461,Finch Farm Training Ground,"Finch Lane, Halewood",Liverpool,England,1000,53.360149,-2.8157589
21462,Thorp Arch Grange,"46 Walton Chase, Thorp Arch","Wetherby, West Yorkshire",England,1000,53.9190144,-1.3328005
21463,City Football Academy,400 Ashton New Road,Manchester,England,1000,53.4801641,-2.1890978
21464,Trafford Training Centre,Birch Road / Off Isherwood Road,"Carrington, Greater Manchester",England,1000,53.4184109,-2.3751686
21465,Rockliffe Park,,"Hurworth Place, County Durham",England,1000,54.9773676,-1.4912404
21466,Newcastle United Football Academy,"Off Greenlee Drive, Little Benton",Newcastle upon Tyne,England,1000,,
21467,Academy of Light Training Ground,"Sunderland Road, Cleadon","Sunderland, Tyne and Wear",England,1000,54.9685679,-1.4086891
21468,Sir Jack Hayward Training Ground,"Douglas Turner Way, Compton Park","Wolverhampton, West Midlands",England,2000,52.5920855,-2.161677
21491,Sobha Realty Training Centre,"Bell Lane, London Colney","Shenley, Hertfordshire",England,1000,51.7106078,-0.2920808
21470,Crystal Palace Training Ground,Copers Cope Road,"Beckenham, Kent",England,1000,51.4223818,-0.0271939
21219,LCFC Training Ground Match Pitch 1,Park Hill Lane,"Sileby, Leicestershire",England,499,,
21472,West Bromwich Albion Training Ground,"430 Birmingham Road, Great Barr","Walsall, West Midlands",England,1000,52.5642218,-1.9469228
21473,Little Heath Sports Ground,Hainault Road,"Romford, Essex",England,1000,51.5877227,0.1692395
22765,Maiden Castle Sports Park,"Stockton Road, Maiden Castle","Durham, County Durham",England,2381,54.766334,-1.5577792
22759,Copperjax Community Stadium,"Hayes Lane, Bromley",London,England,5150,51.3994185,-0.0161914
19778,USW Sports Park,"Main Avenue, Upper Boat","Treforest, Pontypridd",England,1000,,
22766,The Martello Ground,Dellwood Avenue,"Felixstowe, Suffolk",England,2000,51.9697518,1.3559589
10628,i2i Stadium,Ings Lane,"Tadcaster, North Yorkshire",England,1500,,
11118,Academy Stadium,400 Ashton New Road,Manchester,England,7000,53.4817576,-2.1944576
509,Ashton Gate,Ashton Road,Bristol,England,27000,51.4398694,-2.6203405
516,Cardiff City Stadium,Leckwith Road,Caerdydd,England,33280,51.4728209,-3.2029602
11121,Hull University Sports Ground,356 Inglemire Lane,Hull,England,1000,53.7745141,-0.3706327
19011,Lancashire FA County Ground,Thurston Road,"Leyland, Lancashire",England,4000,53.694524,-2.6942007
22015,MoreSeaFood Ground,25 Wall Park Road,"Brixham, Devonshire",England,1000,50.3960381,-3.5027737
12204,Hereford Lads Club FC County Ground,Widemarsh Common,"Hereford, Herefordshire",England,1000,52.0657968,-2.7206617
12205,Springfield Stadium,Janvrin Road,"St. Helier (Jersey, Channel Islands)",England,1992,49.1916715,-2.1000765
12206,The Nest Lakenheath,Back Street,"Lakenheath, Suffolk",England,1000,52.4149622,0.5216324
18826,The Irish Centre,Pavilion Manor Field,"Milton Keynes, Buckinghamshire",England,1500,53.7971206,-1.515784
22016,Interiora Trungle Parc,,"Paul, Cornwall",England,1000,50.0896383,-5.5464449
18981,The Dransfield Stadium,Church Road,"North Ferriby, East Yorkshire",England,3000,53.7197175,-0.5028622
12143,Adie Moran Park,Sandgate Road,"Prestwich, Greater Manchester",England,1000,53.5433377,-2.2738418
12209,Green Lane,Green Lane,"Redcar, North Yorkshire",England,1000,54.6039874,-1.0410756
12210,Vertigo Stadium,Wainfleet Rd,"Skegness, Lincolnshire",England,1000,53.1430111,0.3154652
12211,Oldfields Sports Ground,1 Springfield Road,Uttoxeter,England,1000,52.9001351,-1.8722362
12212,Ericstan Park,"Timpson Road, Wythenshawe",Manchester,England,1000,53.3998299,-2.299973
